longitude, latitude, altitude, time, station, wd, wspd, atmp, wtmp
-122.82, 37.75, 0.0, 2005-01-03T22:00:00Z, 46026, 66, 5.7, 10.1, 13.0
-122.82, 37.75, 0.0, 2005-01-03T23:00:00Z, 46026, 49, 4.3, 10.0, 13.0
-122.82, 37.75, 0.0, 2005-01-04T00:00:00Z, 46026, 44, 2.8, 10.4, 13.0
-122.82, 37.75, 0.0, 2005-01-04T01:00:00Z, 46026, 46, 4.0, 10.3, 12.9
-122.82, 37.75, 0.0, 2005-01-04T02:00:00Z, 46026, 48, 5.4, 10.5, 12.9
-122.82, 37.75, 0.0, 2005-01-04T03:00:00Z, 46026, 34, 4.1, 10.2, 12.9
-122.82, 37.75, 0.0, 2005-01-04T04:00:00Z, 46026, 33, 6.0, 10.1, 12.8
-122.82, 37.75, 0.0, 2005-01-04T05:00:00Z, 46026, 29, 4.5, 10.1, 12.8
-122.82, 37.75, 0.0, 2005-01-04T06:00:00Z, 46026, 19, 4.3, 10.3, 12.8
-122.82, 37.75, 0.0, 2005-01-04T07:00:00Z, 46026, 3, 4.7, 10.0, 12.7
-122.82, 37.75, 0.0, 2005-01-04T08:00:00Z, 46026, 356, 4.5, 9.8, 12.7
-122.82, 37.75, 0.0, 2005-01-04T09:00:00Z, 46026, 353, 5.4, 9.8, 12.7
-122.82, 37.75, 0.0, 2005-01-04T10:00:00Z, 46026, 349, 4.4, 10.0, 12.7
-122.82, 37.75, 0.0, 2005-01-04T11:00:00Z, 46026, 353, 3.2, 10.4, 12.7
-122.82, 37.75, 0.0, 2005-01-04T12:00:00Z, 46026, 314, 4.6, 10.7, 12.7
-122.82, 37.75, 0.0, 2005-01-04T13:00:00Z, 46026, 281, 7.0, 11.1, 12.7
-122.82, 37.75, 0.0, 2005-01-04T14:00:00Z, 46026, 284, 5.7, 11.2, 12.8
-122.82, 37.75, 0.0, 2005-01-04T15:00:00Z, 46026, 304, 4.6, 11.3, 12.8
-122.82, 37.75, 0.0, 2005-01-04T16:00:00Z, 46026, 70, 5.1, 10.2, 12.8
-122.82, 37.75, 0.0, 2005-01-04T17:00:00Z, 46026, 91, 4.7, 10.3, 12.7
-122.82, 37.75, 0.0, 2005-01-04T18:00:00Z, 46026, 105, 3.9, 10.4, 12.8
-122.82, 37.75, 0.0, 2005-01-04T19:00:00Z, 46026, 105, 3.6, 10.7, 12.8
-122.82, 37.75, 0.0, 2005-01-04T20:00:00Z, 46026, 107, 4.2, 10.4, 12.8
-122.82, 37.75, 0.0, 2005-01-04T21:00:00Z, 46026, 110, 3.5, 10.5, 12.8
-122.82, 37.75, 0.0, 2005-01-04T22:00:00Z, 46026, 89, 2.1, 11.2, 12.8
-122.82, 37.75, 0.0, 2005-01-04T23:00:00Z, 46026, 239, 2.9, 11.7, 12.9
-122.82, 37.75, 0.0, 2005-01-05T00:00:00Z, 46026, 255, 3.8, 11.6, 12.9
-122.82, 37.75, 0.0, 2005-01-05T01:00:00Z, 46026, 217, 2.6, 11.4, 12.9
-122.82, 37.75, 0.0, 2005-01-05T02:00:00Z, 46026, 207, 3.1, 11.5, 12.9
-122.82, 37.75, 0.0, 2005-01-05T03:00:00Z, 46026, 177, 3.6, 11.4, 12.8
-122.82, 37.75, 0.0, 2005-01-05T04:00:00Z, 46026, 179, 4.0, 11.5, 12.8
-122.82, 37.75, 0.0, 2005-01-05T05:00:00Z, 46026, 258, 1.7, 11.4, 12.8
-122.82, 37.75, 0.0, 2005-01-05T06:00:00Z, 46026, 250, 3.2, 11.1, 12.8
-122.82, 37.75, 0.0, 2005-01-05T07:00:00Z, 46026, 243, 4.0, 11.3, 12.7
-122.82, 37.75, 0.0, 2005-01-05T08:00:00Z, 46026, 231, 2.3, 11.2, 12.7
-122.82, 37.75, 0.0, 2005-01-05T09:00:00Z, 46026, 243, 1.8, 11.3, 12.7
-122.82, 37.75, 0.0, 2005-01-05T10:00:00Z, 46026, 147, 4.0, 11.0, 12.7
-122.82, 37.75, 0.0, 2005-01-05T11:00:00Z, 46026, 136, 4.7, 10.3, 12.7
-122.82, 37.75, 0.0, 2005-01-05T12:00:00Z, 46026, 120, 4.0, 10.3, 12.7
-122.82, 37.75, 0.0, 2005-01-05T13:00:00Z, 46026, 119, 5.6, 10.5, 12.7
-122.82, 37.75, 0.0, 2005-01-05T14:00:00Z, 46026, 90, 6.1, 10.0, 12.7
-122.82, 37.75, 0.0, 2005-01-05T15:00:00Z, 46026, 112, 4.7, 10.2, 12.7
-122.82, 37.75, 0.0, 2005-01-05T16:00:00Z, 46026, 108, 5.3, 9.8, 12.7
-122.82, 37.75, 0.0, 2005-01-05T17:00:00Z, 46026, 133, 4.8, 9.5, 12.7
-122.82, 37.75, 0.0, 2005-01-05T18:00:00Z, 46026, 103, 3.6, 9.6, 12.6
-122.82, 37.75, 0.0, 2005-01-05T19:00:00Z, 46026, 107, 5.5, 9.6, 12.6
-122.82, 37.75, 0.0, 2005-01-05T20:00:00Z, 46026, 106, 4.8, 9.8, 12.7
-122.82, 37.75, 0.0, 2005-01-05T21:00:00Z, 46026, 93, 4.1, 10.4, 12.7
-122.82, 37.75, 0.0, 2005-01-05T22:00:00Z, 46026, 92, 5.0, 10.3, 12.7
-122.82, 37.75, 0.0, 2005-01-05T23:00:00Z, 46026, 89, 5.2, 10.6, 12.7
-122.82, 37.75, 0.0, 2005-01-06T00:00:00Z, 46026, 89, 5.7, 10.7, 12.7
-122.82, 37.75, 0.0, 2005-01-06T01:00:00Z, 46026, 98, 6.3, 10.4, 12.7
-122.82, 37.75, 0.0, 2005-01-06T02:00:00Z, 46026, 84, 5.0, 10.3, 12.7
-122.82, 37.75, 0.0, 2005-01-06T03:00:00Z, 46026, 89, 4.9, 10.4, 12.7
-122.82, 37.75, 0.0, 2005-01-06T04:00:00Z, 46026, 91, 4.5, 10.5, 12.7
-122.82, 37.75, 0.0, 2005-01-06T05:00:00Z, 46026, 92, 5.3, 10.6, 12.7
-122.82, 37.75, 0.0, 2005-01-06T06:00:00Z, 46026, 94, 4.6, 10.6, 12.7
-122.82, 37.75, 0.0, 2005-01-06T07:00:00Z, 46026, 97, 5.0, 10.2, 12.8
-122.82, 37.75, 0.0, 2005-01-06T08:00:00Z, 46026, 84, 4.9, 10.0, 12.8
-122.82, 37.75, 0.0, 2005-01-06T09:00:00Z, 46026, 94, 4.9, 9.9, 12.9
-122.82, 37.75, 0.0, 2005-01-06T10:00:00Z, 46026, 98, 6.1, 9.8, 13.0
-122.82, 37.75, 0.0, 2005-01-06T11:00:00Z, 46026, 89, 6.8, 9.7, 13.1
-122.82, 37.75, 0.0, 2005-01-06T12:00:00Z, 46026, 89, 6.4, 9.5, 13.1
-122.82, 37.75, 0.0, 2005-01-06T13:00:00Z, 46026, 81, 6.8, 9.3, 13.1
-122.82, 37.75, 0.0, 2005-01-06T14:00:00Z, 46026, 83, 6.6, 9.3, 13.2
-122.82, 37.75, 0.0, 2005-01-06T15:00:00Z, 46026, 81, 7.1, 9.3, 13.1
-122.82, 37.75, 0.0, 2005-01-06T16:00:00Z, 46026, 87, 7.7, 9.1, 13.1
-122.82, 37.75, 0.0, 2005-01-06T17:00:00Z, 46026, 87, 7.5, 9.3, 13.1
-122.82, 37.75, 0.0, 2005-01-06T18:00:00Z, 46026, 91, 7.3, 9.5, 13.1
-122.82, 37.75, 0.0, 2005-01-06T19:00:00Z, 46026, 106, 6.9, 9.7, 13.2
-122.82, 37.75, 0.0, 2005-01-06T20:00:00Z, 46026, 100, 6.3, 9.8, 13.2
-122.82, 37.75, 0.0, 2005-01-06T21:00:00Z, 46026, 100, 5.5, 10.1, 13.2
-122.82, 37.75, 0.0, 2005-01-06T22:00:00Z, 46026, 95, 5.5, 10.5, 13.2
-122.82, 37.75, 0.0, 2005-01-06T23:00:00Z, 46026, 104, 4.8, 10.8, 13.2
-122.82, 37.75, 0.0, 2005-01-07T00:00:00Z, 46026, 108, 4.9, 10.8, 13.2
-122.82, 37.75, 0.0, 2005-01-07T01:00:00Z, 46026, 114, 4.2, 10.9, 13.2
-122.82, 37.75, 0.0, 2005-01-07T02:00:00Z, 46026, 97, 5.6, 11.1, 13.2
-122.82, 37.75, 0.0, 2005-01-07T03:00:00Z, 46026, 96, 6.4, 10.9, 13.2
-122.82, 37.75, 0.0, 2005-01-07T04:00:00Z, 46026, 142, 8.2, 11.8, 13.2
-122.82, 37.75, 0.0, 2005-01-07T05:00:00Z, 46026, 105, 7.3, 11.1, 13.2
-122.82, 37.75, 0.0, 2005-01-07T06:00:00Z, 46026, 106, 7.7, 11.4, 13.2
-122.82, 37.75, 0.0, 2005-01-07T07:00:00Z, 46026, 97, 9.3, 11.2, 13.2
-122.82, 37.75, 0.0, 2005-01-07T08:00:00Z, 46026, 102, 11.1, 11.0, 13.2
-122.82, 37.75, 0.0, 2005-01-07T09:00:00Z, 46026, 104, 11.2, 10.5, 13.2
-122.82, 37.75, 0.0, 2005-01-07T10:00:00Z, 46026, 106, 12.9, 10.3, 13.2
-122.82, 37.75, 0.0, 2005-01-07T11:00:00Z, 46026, 106, 13.8, 10.5, 13.2
-122.82, 37.75, 0.0, 2005-01-07T12:00:00Z, 46026, 106, 13.1, 10.3, 13.2
-122.82, 37.75, 0.0, 2005-01-07T13:00:00Z, 46026, 104, 11.6, 10.0, 13.2
-122.82, 37.75, 0.0, 2005-01-07T14:00:00Z, 46026, 122, 10.9, 10.5, 13.1
-122.82, 37.75, 0.0, 2005-01-07T15:00:00Z, 46026, 138, 13.7, 11.9, 13.1
-122.82, 37.75, 0.0, 2005-01-07T16:00:00Z, 46026, 153, 11.9, 13.2, 13.2
-122.82, 37.75, 0.0, 2005-01-07T17:00:00Z, 46026, 159, 12.1, 12.6, 13.2
-122.82, 37.75, 0.0, 2005-01-07T18:00:00Z, 46026, 151, 14.9, 12.7, 13.2
-122.82, 37.75, 0.0, 2005-01-07T19:00:00Z, 46026, 144, 14.4, 12.7, 13.1
-122.82, 37.75, 0.0, 2005-01-07T20:00:00Z, 46026, 181, 10.2, 13.2, 13.1
-122.82, 37.75, 0.0, 2005-01-07T21:00:00Z, 46026, 266, 13.8, 12.8, 13.1
-122.82, 37.75, 0.0, 2005-01-07T22:00:00Z, 46026, 291, 13.9, 11.6, 13.1
-122.82, 37.75, 0.0, 2005-01-07T23:00:00Z, 46026, 280, 10.6, 11.8, 13.1
-122.82, 37.75, 0.0, 2005-01-08T00:00:00Z, 46026, 273, 11.2, 11.8, 13.1
-122.82, 37.75, 0.0, 2005-01-08T01:00:00Z, 46026, 270, 7.9, 10.7, 13.2
-122.82, 37.75, 0.0, 2005-01-08T02:00:00Z, 46026, 268, 7.0, 10.8, 13.2
-122.82, 37.75, 0.0, 2005-01-08T03:00:00Z, 46026, 244, 5.5, 10.9, 13.2
-122.82, 37.75, 0.0, 2005-01-08T04:00:00Z, 46026, 238, 6.0, 10.5, 13.3
-122.82, 37.75, 0.0, 2005-01-08T05:00:00Z, 46026, 242, 9.4, 9.6, 13.3
-122.82, 37.75, 0.0, 2005-01-08T06:00:00Z, 46026, 227, 9.5, 10.9, 13.3
-122.82, 37.75, 0.0, 2005-01-08T07:00:00Z, 46026, 212, 8.2, 9.9, 13.3
-122.82, 37.75, 0.0, 2005-01-08T08:00:00Z, 46026, 231, 9.4, 11.5, 13.3
-122.82, 37.75, 0.0, 2005-01-08T09:00:00Z, 46026, 226, 8.9, 11.2, 13.3
-122.82, 37.75, 0.0, 2005-01-08T10:00:00Z, 46026, 241, 10.1, 11.2, 13.3
-122.82, 37.75, 0.0, 2005-01-08T11:00:00Z, 46026, 248, 10.7, 11.6, 13.4
-122.82, 37.75, 0.0, 2005-01-08T12:00:00Z, 46026, 250, 9.3, 11.5, 13.4
-122.82, 37.75, 0.0, 2005-01-08T13:00:00Z, 46026, 248, 8.0, 11.3, 13.3
-122.82, 37.75, 0.0, 2005-01-08T14:00:00Z, 46026, 238, 7.7, 11.5, 13.3
-122.82, 37.75, 0.0, 2005-01-08T15:00:00Z, 46026, 240, 6.2, 11.3, 13.3
-122.82, 37.75, 0.0, 2005-01-08T16:00:00Z, 46026, 217, 6.5, 11.4, 13.3
-122.82, 37.75, 0.0, 2005-01-08T17:00:00Z, 46026, 218, 6.9, 11.7, 13.3
-122.82, 37.75, 0.0, 2005-01-08T18:00:00Z, 46026, 206, 8.2, 11.7, 13.3
-122.82, 37.75, 0.0, 2005-01-08T19:00:00Z, 46026, 199, 8.2, 11.5, 13.3
-122.82, 37.75, 0.0, 2005-01-08T20:00:00Z, 46026, 202, 9.5, 11.5, 13.4
-122.82, 37.75, 0.0, 2005-01-08T21:00:00Z, 46026, 205, 10.8, 11.5, 13.4
-122.82, 37.75, 0.0, 2005-01-08T22:00:00Z, 46026, 206, 12.4, 11.9, 13.4
-122.82, 37.75, 0.0, 2005-01-08T23:00:00Z, 46026, 213, 12.3, 12.2, 13.4
-122.82, 37.75, 0.0, 2005-01-09T00:00:00Z, 46026, 223, 11.3, 12.5, 13.4
-122.82, 37.75, 0.0, 2005-01-09T01:00:00Z, 46026, 235, 10.1, 11.8, 13.4
-122.82, 37.75, 0.0, 2005-01-09T02:00:00Z, 46026, 234, 10.1, 12.2, 13.4
-122.82, 37.75, 0.0, 2005-01-09T03:00:00Z, 46026, 228, 9.6, 12.3, 13.4
-122.82, 37.75, 0.0, 2005-01-09T04:00:00Z, 46026, 235, 8.5, 11.6, 13.4
-122.82, 37.75, 0.0, 2005-01-09T05:00:00Z, 46026, 228, 8.7, 12.3, 13.4
-122.82, 37.75, 0.0, 2005-01-09T06:00:00Z, 46026, 228, 8.6, 12.3, 13.4
-122.82, 37.75, 0.0, 2005-01-09T07:00:00Z, 46026, 216, 7.8, 12.3, 13.4
-122.82, 37.75, 0.0, 2005-01-09T08:00:00Z, 46026, 213, 5.6, 11.6, 13.4
-122.82, 37.75, 0.0, 2005-01-09T09:00:00Z, 46026, 228, 6.0, 12.4, 13.3
-122.82, 37.75, 0.0, 2005-01-09T10:00:00Z, 46026, 204, 5.8, 12.2, 13.3
-122.82, 37.75, 0.0, 2005-01-09T11:00:00Z, 46026, 202, 5.0, 12.3, 13.3
-122.82, 37.75, 0.0, 2005-01-09T12:00:00Z, 46026, 210, 5.7, 12.3, 13.3
-122.82, 37.75, 0.0, 2005-01-09T13:00:00Z, 46026, 216, 4.5, 12.2, 13.3
-122.82, 37.75, 0.0, 2005-01-09T14:00:00Z, 46026, 176, 4.1, 11.4, 13.3
-122.82, 37.75, 0.0, 2005-01-09T15:00:00Z, 46026, 214, 1.9, 11.6, 13.3
-122.82, 37.75, 0.0, 2005-01-09T16:00:00Z, 46026, 215, 1.8, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-09T17:00:00Z, 46026, 175, 0.9, 12.0, 13.3
-122.82, 37.75, 0.0, 2005-01-09T18:00:00Z, 46026, 105, 3.3, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-09T19:00:00Z, 46026, 116, 3.6, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-09T20:00:00Z, 46026, 114, 2.7, 12.1, 13.4
-122.82, 37.75, 0.0, 2005-01-09T21:00:00Z, 46026, 85, 1.2, 12.5, 13.5
-122.82, 37.75, 0.0, 2005-01-09T22:00:00Z, 46026, 72, 0.2, 13.1, 13.6
-122.82, 37.75, 0.0, 2005-01-09T23:00:00Z, 46026, 294, 1.4, 12.5, 13.7
-122.82, 37.75, 0.0, 2005-01-10T00:00:00Z, 46026, 302, 2.2, 12.6, 13.7
-122.82, 37.75, 0.0, 2005-01-10T01:00:00Z, 46026, 305, 2.3, 12.3, 13.6
-122.82, 37.75, 0.0, 2005-01-10T02:00:00Z, 46026, 293, 1.2, 12.0, 13.4
-122.82, 37.75, 0.0, 2005-01-10T03:00:00Z, 46026, 266, 1.7, 12.0, 13.4
-122.82, 37.75, 0.0, 2005-01-10T04:00:00Z, 46026, 263, 1.6, 11.9, 13.4
-122.82, 37.75, 0.0, 2005-01-10T05:00:00Z, 46026, 244, 1.2, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-10T06:00:00Z, 46026, 196, 1.7, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-10T07:00:00Z, 46026, 168, 2.3, 11.9, 13.3
-122.82, 37.75, 0.0, 2005-01-10T08:00:00Z, 46026, 176, 2.3, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-10T09:00:00Z, 46026, 178, 2.8, 11.9, 13.3
-122.82, 37.75, 0.0, 2005-01-10T10:00:00Z, 46026, 173, 2.8, 12.0, 13.3
-122.82, 37.75, 0.0, 2005-01-10T11:00:00Z, 46026, 141, 4.0, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-10T12:00:00Z, 46026, 108, 4.2, 11.7, 13.3
-122.82, 37.75, 0.0, 2005-01-10T13:00:00Z, 46026, 98, 5.1, 10.9, 13.3
-122.82, 37.75, 0.0, 2005-01-10T14:00:00Z, 46026, 98, 5.4, 10.9, 13.3
-122.82, 37.75, 0.0, 2005-01-10T15:00:00Z, 46026, 99, 6.2, 10.4, 13.3
-122.82, 37.75, 0.0, 2005-01-10T16:00:00Z, 46026, 96, 6.1, 10.6, 13.3
-122.82, 37.75, 0.0, 2005-01-10T17:00:00Z, 46026, 92, 5.5, 10.7, 13.3
-122.82, 37.75, 0.0, 2005-01-10T18:00:00Z, 46026, 103, 7.0, 10.7, 13.3
-122.82, 37.75, 0.0, 2005-01-10T19:00:00Z, 46026, 147, 7.2, 11.9, 13.3
-122.82, 37.75, 0.0, 2005-01-10T20:00:00Z, 46026, 168, 8.4, 12.4, 13.3
-122.82, 37.75, 0.0, 2005-01-10T21:00:00Z, 46026, 173, 9.3, 12.6, 13.4
-122.82, 37.75, 0.0, 2005-01-10T22:00:00Z, 46026, 169, 9.9, 12.6, 13.4
-122.82, 37.75, 0.0, 2005-01-10T23:00:00Z, 46026, 165, 11.7, 12.6, 13.4
-122.82, 37.75, 0.0, 2005-01-11T00:00:00Z, 46026, 161, 11.3, 12.5, 13.3
-122.82, 37.75, 0.0, 2005-01-11T01:00:00Z, 46026, 167, 11.9, 12.4, 13.3
-122.82, 37.75, 0.0, 2005-01-11T02:00:00Z, 46026, 191, 12.5, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-11T03:00:00Z, 46026, 233, 6.9, 10.6, 13.3
-122.82, 37.75, 0.0, 2005-01-11T04:00:00Z, 46026, 230, 9.9, 11.5, 13.3
-122.82, 37.75, 0.0, 2005-01-11T05:00:00Z, 46026, 240, 12.4, 11.9, 13.3
-122.82, 37.75, 0.0, 2005-01-11T06:00:00Z, 46026, 233, 12.3, 11.8, 13.3
-122.82, 37.75, 0.0, 2005-01-11T07:00:00Z, 46026, 232, 12.3, 11.4, 13.3
-122.82, 37.75, 0.0, 2005-01-11T08:00:00Z, 46026, 240, 13.0, 11.1, 13.3
-122.82, 37.75, 0.0, 2005-01-11T09:00:00Z, 46026, 240, 12.4, 11.2, 13.3
-122.82, 37.75, 0.0, 2005-01-11T10:00:00Z, 46026, 252, 11.6, 10.8, 13.3
-122.82, 37.75, 0.0, 2005-01-11T11:00:00Z, 46026, 244, 11.7, 11.6, 13.3
-122.82, 37.75, 0.0, 2005-01-11T12:00:00Z, 46026, 231, 12.0, 11.6, 13.3
-122.82, 37.75, 0.0, 2005-01-11T13:00:00Z, 46026, 237, 12.8, 11.5, 13.3
-122.82, 37.75, 0.0, 2005-01-11T14:00:00Z, 46026, 243, 12.4, 10.5, 13.2
-122.82, 37.75, 0.0, 2005-01-11T15:00:00Z, 46026, 281, 12.1, 11.0, 13.2
-122.82, 37.75, 0.0, 2005-01-11T16:00:00Z, 46026, 283, 12.6, 11.1, 13.2
-122.82, 37.75, 0.0, 2005-01-11T17:00:00Z, 46026, 312, 13.5, 11.0, 13.1
-122.82, 37.75, 0.0, 2005-01-11T18:00:00Z, 46026, 322, 13.1, 11.1, 13.2
-122.82, 37.75, 0.0, 2005-01-11T19:00:00Z, 46026, 316, 10.7, 11.4, 13.2
-122.82, 37.75, 0.0, 2005-01-11T20:00:00Z, 46026, 332, 10.6, 11.5, 13.2
-122.82, 37.75, 0.0, 2005-01-11T21:00:00Z, 46026, 325, 11.6, 11.5, 13.2
