This is a header line.
*** END OF HEADER
# a comment line
longitude, latitude, altitude, time, station, wd, wspd, atmp, wtmp
# a comment line
degrees_east, degrees_north, m, UTC, , degrees_true, m s-1, degree_C, degree_C
# a comment line
-121.89, 35.74, 0.0, 2005-01-01T00:00:00Z, 46028, NaN, NaN, NaN, NaN
# a comment line
# a comment line
-121.89, 35.74, 0.0, 2005-01-01T01:00:00Z, 46028, 248, 4.7, 12.6, 13.9
-121.89, 35.74, 0.0, 2005-01-01T02:00:00Z, 46028, 240, 5.0, 12.5, 13.8
-121.89, 35.74, 0.0, 2005-01-01T03:00:00Z, 46028, 230, 5.2, 12.6, 13.8
-121.89, 35.74, 0.0, 2005-01-01T04:00:00Z, 46028, 209, 6.3, 12.6, 13.8
-121.89, 35.74, 0.0, 2005-01-01T05:00:00Z, 46028, 211, 7.0, 12.8, 13.8
-121.89, 35.74, 0.0, 2005-01-01T06:00:00Z, 46028, 229, 5.9, 11.5, 13.8
-121.89, 35.74, 0.0, 2005-01-01T07:00:00Z, 46028, 230, 7.5, 12.3, 13.8
-121.89, 35.74, 0.0, 2005-01-01T08:00:00Z, 46028, 271, 6.1, 12.5, 13.8
-121.89, 35.74, 0.0, 2005-01-01T09:00:00Z, 46028, 263, 6.8, 12.3, 13.8
-121.89, 35.74, 0.0, 2005-01-01T10:00:00Z, 46028, 272, 5.5, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-01-01T11:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-01-01T12:00:00Z, 46028, 285, 5.2, 11.7, 13.7
-121.89, 35.74, 0.0, 2005-01-01T13:00:00Z, 46028, 277, 4.1, 11.9, 13.7
-121.89, 35.74, 0.0, 2005-01-01T14:00:00Z, 46028, 290, 3.0, 12.1, 13.7
-121.89, 35.74, 0.0, 2005-01-01T15:00:00Z, 46028, 285, 3.3, 12.1, 13.6
-121.89, 35.74, 0.0, 2005-01-01T16:00:00Z, 46028, 278, 2.3, 12.0, 13.6
-121.89, 35.74, 0.0, 2005-01-01T17:00:00Z, 46028, 238, 2.0, 11.8, 13.7
-121.89, 35.74, 0.0, 2005-01-01T18:00:00Z, 46028, 254, 2.0, 12.2, 13.8
-121.89, 35.74, 0.0, 2005-01-01T19:00:00Z, 46028, 217, 1.5, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-01-01T20:00:00Z, 46028, 230, 2.2, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-01-01T21:00:00Z, 46028, 238, 2.8, 12.3, 13.9
-121.89, 35.74, 0.0, 2005-01-01T22:00:00Z, 46028, 235, 2.4, 12.3, 13.9
-121.89, 35.74, 0.0, 2005-01-01T23:00:00Z, 46028, 254, 2.9, 12.4, 13.9
-121.89, 35.74, 0.0, 2005-01-02T00:00:00Z, 46028, 259, 1.6, 12.6, 13.9
-121.89, 35.74, 0.0, 2005-01-02T01:00:00Z, 46028, 250, 1.7, 12.1, 13.8
-121.89, 35.74, 0.0, 2005-01-02T02:00:00Z, 46028, 244, 1.2, 11.9, 13.8
-121.89, 35.74, 0.0, 2005-01-02T03:00:00Z, 46028, 256, 1.7, 11.9, 13.8
-121.89, 35.74, 0.0, 2005-01-02T04:00:00Z, 46028, 241, 2.0, 12.0, 13.7
-121.89, 35.74, 0.0, 2005-01-02T05:00:00Z, 46028, 260, 1.2, 11.7, 13.6
-121.89, 35.74, 0.0, 2005-01-02T06:00:00Z, 46028, 221, 2.3, 11.9, 13.6
-121.89, 35.74, 0.0, 2005-01-02T07:00:00Z, 46028, 202, 1.4, 11.7, 13.6
-121.89, 35.74, 0.0, 2005-01-02T08:00:00Z, 46028, 152, 2.0, 11.8, 13.5
-121.89, 35.74, 0.0, 2005-01-02T09:00:00Z, 46028, 144, 2.5, 11.1, 13.5
-121.89, 35.74, 0.0, 2005-01-02T10:00:00Z, 46028, 204, 2.2, 11.3, 13.6
-121.89, 35.74, 0.0, 2005-01-02T11:00:00Z, 46028, 170, 3.7, 11.4, 13.6
-121.89, 35.74, 0.0, 2005-01-02T12:00:00Z, 46028, 201, 4.2, 11.8, 13.7
-121.89, 35.74, 0.0, 2005-01-02T13:00:00Z, 46028, 199, 4.8, 11.9, 13.8
-121.89, 35.74, 0.0, 2005-01-02T14:00:00Z, 46028, 188, 4.8, 11.7, 13.8
-121.89, 35.74, 0.0, 2005-01-02T15:00:00Z, 46028, 198, 4.4, 11.8, 13.9
-121.89, 35.74, 0.0, 2005-01-02T16:00:00Z, 46028, 195, 5.1, 11.8, 13.8
-121.89, 35.74, 0.0, 2005-01-02T17:00:00Z, 46028, 210, 5.9, 12.0, 13.8
-121.89, 35.74, 0.0, 2005-01-02T18:00:00Z, 46028, 207, 6.3, 12.1, 13.8
-121.89, 35.74, 0.0, 2005-01-02T19:00:00Z, 46028, 200, 8.1, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-01-02T20:00:00Z, 46028, 201, 8.3, 12.3, 13.9
-121.89, 35.74, 0.0, 2005-01-02T21:00:00Z, 46028, 194, 8.2, 12.1, 13.9
-121.89, 35.74, 0.0, 2005-01-02T22:00:00Z, 46028, 177, 8.8, 11.7, 13.9
-121.89, 35.74, 0.0, 2005-01-02T23:00:00Z, 46028, 176, 5.9, 10.9, 13.9
-121.89, 35.74, 0.0, 2005-01-03T00:00:00Z, 46028, 176, 8.0, 11.7, 13.9
-121.89, 35.74, 0.0, 2005-01-03T01:00:00Z, 46028, 175, 8.0, 12.3, 13.9
-121.89, 35.74, 0.0, 2005-01-03T02:00:00Z, 46028, 246, 7.0, 10.1, 13.9
-121.89, 35.74, 0.0, 2005-01-03T03:00:00Z, 46028, 212, 7.2, 10.8, 13.9
-121.89, 35.74, 0.0, 2005-01-03T04:00:00Z, 46028, 239, 6.5, 10.4, 13.9
-121.89, 35.74, 0.0, 2005-01-03T05:00:00Z, 46028, 243, 4.7, 10.2, 14.0
-121.89, 35.74, 0.0, 2005-01-03T06:00:00Z, 46028, 283, 5.1, 10.5, 13.9
-121.89, 35.74, 0.0, 2005-01-03T07:00:00Z, 46028, 282, 4.7, 10.7, 13.9
-121.89, 35.74, 0.0, 2005-01-03T08:00:00Z, 46028, 303, 4.1, 10.5, 13.9
-121.89, 35.74, 0.0, 2005-01-03T09:00:00Z, 46028, 299, 3.1, 10.1, 13.9
-121.89, 35.74, 0.0, 2005-01-03T10:00:00Z, 46028, 99, 0.8, 10.0, 13.9
-121.89, 35.74, 0.0, 2005-01-03T11:00:00Z, 46028, 221, 1.0, 10.3, 13.9
-121.89, 35.74, 0.0, 2005-01-03T12:00:00Z, 46028, 289, 4.9, 9.8, 13.9
-121.89, 35.74, 0.0, 2005-01-03T13:00:00Z, 46028, 359, 1.7, 10.1, 13.8
-121.89, 35.74, 0.0, 2005-01-03T14:00:00Z, 46028, 358, 3.1, 10.1, 13.8
-121.89, 35.74, 0.0, 2005-01-03T15:00:00Z, 46028, 352, 3.5, 10.2, 14.0
-121.89, 35.74, 0.0, 2005-01-03T16:00:00Z, 46028, 359, 4.1, 10.1, 14.0
-121.89, 35.74, 0.0, 2005-01-03T17:00:00Z, 46028, 21, 3.1, 10.0, 13.9
-121.89, 35.74, 0.0, 2005-01-03T18:00:00Z, 46028, 8, 1.8, 10.6, 13.8
-121.89, 35.74, 0.0, 2005-01-03T19:00:00Z, 46028, 15, 1.7, 10.6, 13.9
-121.89, 35.74, 0.0, 2005-01-03T20:00:00Z, 46028, 72, 1.5, 10.8, 14.1
-121.89, 35.74, 0.0, 2005-01-03T21:00:00Z, 46028, 27, 1.6, 10.8, 14.0
-121.89, 35.74, 0.0, 2005-01-03T22:00:00Z, 46028, 16, 1.3, 11.1, 14.0
-121.89, 35.74, 0.0, 2005-01-03T23:00:00Z, 46028, 332, 3.1, 10.9, 14.0
-121.89, 35.74, 0.0, 2005-01-04T00:00:00Z, 46028, 345, 1.1, 11.3, 14.0
-121.89, 35.74, 0.0, 2005-01-04T01:00:00Z, 46028, 345, 2.6, 10.9, 14.0
-121.89, 35.74, 0.0, 2005-01-04T02:00:00Z, 46028, 341, 2.8, 10.9, 14.0
-121.89, 35.74, 0.0, 2005-01-04T03:00:00Z, 46028, 339, 2.8, 11.1, 14.0
-121.89, 35.74, 0.0, 2005-01-04T04:00:00Z, 46028, 358, 2.8, 11.2, 14.1
-121.89, 35.74, 0.0, 2005-01-04T05:00:00Z, 46028, 347, 1.9, 11.3, 14.1
-121.89, 35.74, 0.0, 2005-01-04T06:00:00Z, 46028, 23, 1.5, 11.3, 13.9
-121.89, 35.74, 0.0, 2005-01-04T07:00:00Z, 46028, 305, 1.9, 11.3, 13.7
-121.89, 35.74, 0.0, 2005-01-04T08:00:00Z, 46028, 294, 4.6, 10.9, 13.8
-121.89, 35.74, 0.0, 2005-01-04T09:00:00Z, 46028, 328, 2.4, 11.1, 13.9
-121.89, 35.74, 0.0, 2005-01-04T10:00:00Z, 46028, 304, 2.2, 11.4, 13.9
-121.89, 35.74, 0.0, 2005-01-04T11:00:00Z, 46028, 122, 2.8, 10.6, 13.9
-121.89, 35.74, 0.0, 2005-01-04T12:00:00Z, 46028, 108, 0.8, 11.0, 13.7
-121.89, 35.74, 0.0, 2005-01-04T13:00:00Z, 46028, 164, 0.6, 10.9, 13.3
-121.89, 35.74, 0.0, 2005-01-04T14:00:00Z, 46028, 27, 1.2, 11.2, 13.5
-121.89, 35.74, 0.0, 2005-01-04T15:00:00Z, 46028, 3, 3.4, 11.5, 13.8
-121.89, 35.74, 0.0, 2005-01-04T16:00:00Z, 46028, 340, 6.5, 11.7, 13.9
-121.89, 35.74, 0.0, 2005-01-04T17:00:00Z, 46028, 340, 5.1, 11.7, 14.0
-121.89, 35.74, 0.0, 2005-01-04T18:00:00Z, 46028, 284, 3.6, 10.7, 14.0
-121.89, 35.74, 0.0, 2005-01-04T19:00:00Z, 46028, 307, 2.9, 11.8, 13.8
-121.89, 35.74, 0.0, 2005-01-04T20:00:00Z, 46028, 337, 4.5, 11.6, 13.8
-121.89, 35.74, 0.0, 2005-01-04T21:00:00Z, 46028, 316, 8.1, 10.8, 13.7
-121.89, 35.74, 0.0, 2005-01-04T22:00:00Z, 46028, 327, 4.3, 11.6, 13.7
-121.89, 35.74, 0.0, 2005-01-04T23:00:00Z, 46028, 282, 5.3, 11.9, 13.7
-121.89, 35.74, 0.0, 2005-01-05T00:00:00Z, 46028, 300, 4.5, 12.0, 13.7
-121.89, 35.74, 0.0, 2005-01-05T01:00:00Z, 46028, 296, 4.2, 11.8, 13.7
-121.89, 35.74, 0.0, 2005-01-05T02:00:00Z, 46028, 288, 3.5, 11.8, 13.6
-121.89, 35.74, 0.0, 2005-01-05T03:00:00Z, 46028, 334, 2.5, 12.1, 13.6
-121.89, 35.74, 0.0, 2005-01-05T04:00:00Z, 46028, 352, 2.3, 11.9, 13.7
-121.89, 35.74, 0.0, 2005-01-05T05:00:00Z, 46028, 338, 1.6, 12.1, 13.8
-121.89, 35.74, 0.0, 2005-01-05T06:00:00Z, 46028, 3, 0.5, 12.0, 13.9
-121.89, 35.74, 0.0, 2005-01-05T07:00:00Z, 46028, 176, 1.5, 12.0, 13.8
-121.89, 35.74, 0.0, 2005-01-05T08:00:00Z, 46028, 186, 3.2, 10.7, 13.8
-121.89, 35.74, 0.0, 2005-01-05T09:00:00Z, 46028, 151, 2.7, 11.5, 13.8
-121.89, 35.74, 0.0, 2005-01-05T10:00:00Z, 46028, 160, 3.7, 11.2, 13.8
-121.89, 35.74, 0.0, 2005-01-05T11:00:00Z, 46028, 142, 2.3, 11.7, 13.8
-121.89, 35.74, 0.0, 2005-01-05T12:00:00Z, 46028, 121, 3.3, 11.7, 13.8
-121.89, 35.74, 0.0, 2005-01-05T13:00:00Z, 46028, 136, 3.1, 12.0, 13.8
-121.89, 35.74, 0.0, 2005-01-05T14:00:00Z, 46028, 139, 2.7, 12.1, 13.8
-121.89, 35.74, 0.0, 2005-01-05T15:00:00Z, 46028, 140, 2.3, 11.7, 13.8
-121.89, 35.74, 0.0, 2005-01-05T16:00:00Z, 46028, 183, 4.3, 12.6, 13.8
-121.89, 35.74, 0.0, 2005-01-05T17:00:00Z, 46028, 191, 3.7, 12.8, 13.7
-121.89, 35.74, 0.0, 2005-01-05T18:00:00Z, 46028, 195, 3.3, 13.2, 13.8
-121.89, 35.74, 0.0, 2005-01-05T19:00:00Z, 46028, 243, 4.5, 12.7, 13.8
-121.89, 35.74, 0.0, 2005-01-05T20:00:00Z, 46028, 188, 6.0, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-01-05T21:00:00Z, 46028, 211, 4.1, 12.5, 13.7
-121.89, 35.74, 0.0, 2005-01-05T22:00:00Z, 46028, 218, 3.4, 12.6, 13.7
-121.89, 35.74, 0.0, 2005-01-05T23:00:00Z, 46028, 223, 2.4, 12.6, 13.7
-121.89, 35.74, 0.0, 2005-01-06T00:00:00Z, 46028, 206, 1.7, 12.5, 13.7
-121.89, 35.74, 0.0, 2005-01-06T01:00:00Z, 46028, 254, 0.6, 12.4, 13.7
-121.89, 35.74, 0.0, 2005-01-06T02:00:00Z, 46028, 217, 0.4, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-01-06T03:00:00Z, 46028, 180, 0.1, 12.1, 13.7
-121.89, 35.74, 0.0, 2005-01-06T04:00:00Z, 46028, 85, 0.9, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-01-06T05:00:00Z, 46028, 76, 1.1, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-01-06T06:00:00Z, 46028, 69, 1.7, 12.4, 13.7
-121.89, 35.74, 0.0, 2005-01-06T07:00:00Z, 46028, 64, 2.2, 12.4, 13.7
-121.89, 35.74, 0.0, 2005-01-06T08:00:00Z, 46028, 121, 1.4, 12.4, 13.7
-121.89, 35.74, 0.0, 2005-01-06T09:00:00Z, 46028, 125, 1.5, 12.4, 13.7
-121.89, 35.74, 0.0, 2005-01-06T10:00:00Z, 46028, 103, 1.2, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-01-06T11:00:00Z, 46028, 100, 3.4, 12.0, 13.7
-121.89, 35.74, 0.0, 2005-01-06T12:00:00Z, 46028, 88, 3.2, 12.1, 13.7
-121.89, 35.74, 0.0, 2005-01-06T13:00:00Z, 46028, 88, 2.6, 12.0, 13.7
-121.89, 35.74, 0.0, 2005-01-06T14:00:00Z, 46028, 87, 3.6, 12.0, 13.7
-121.89, 35.74, 0.0, 2005-01-06T15:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-01-06T16:00:00Z, 46028, 92, 2.3, 12.2, 13.7
-121.89, 35.74, 0.0, 2005-01-06T17:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-01-06T18:00:00Z, 46028, 120, 2.8, 12.6, 13.7
-121.89, 35.74, 0.0, 2005-01-06T19:00:00Z, 46028, 132, 3.5, 12.5, 13.8
-121.89, 35.74, 0.0, 2005-01-06T20:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-01-06T21:00:00Z, 46028, 156, 3.8, 12.4, 13.9
-121.89, 35.74, 0.0, 2005-01-06T22:00:00Z, 46028, 145, 4.4, 12.3, 13.9
-121.89, 35.74, 0.0, 2005-01-06T23:00:00Z, 46028, 144, 4.5, 12.3, 13.9
-121.89, 35.74, 0.0, 2005-01-07T00:00:00Z, 46028, 138, 4.4, 12.3, 13.8
-121.89, 35.74, 0.0, 2005-01-07T01:00:00Z, 46028, 137, 5.8, 12.3, 13.8
-121.89, 35.74, 0.0, 2005-01-07T02:00:00Z, 46028, 138, 6.1, 12.4, 13.7
-121.89, 35.74, 0.0, 2005-01-07T03:00:00Z, 46028, 139, 7.1, 12.6, 13.7
-121.89, 35.74, 0.0, 2005-01-07T04:00:00Z, 46028, 143, 8.3, 12.7, 13.7
-121.89, 35.74, 0.0, 2005-01-07T05:00:00Z, 46028, 131, 8.7, 12.2, 13.7
-121.89, 35.74, 0.0, 2005-01-07T06:00:00Z, 46028, 138, 11.4, 12.7, 13.7
-121.89, 35.74, 0.0, 2005-01-07T07:00:00Z, 46028, 146, 12.4, 12.9, 13.7
-121.89, 35.74, 0.0, 2005-01-07T08:00:00Z, 46028, 141, 13.2, 12.5, 13.6
-121.89, 35.74, 0.0, 2005-01-07T09:00:00Z, 46028, 145, 15.4, 11.9, 13.6
-121.89, 35.74, 0.0, 2005-01-07T10:00:00Z, 46028, 144, 14.9, 11.8, 13.6
-121.89, 35.74, 0.0, 2005-01-07T11:00:00Z, 46028, 132, 15.8, 11.7, 13.5
-121.89, 35.74, 0.0, 2005-01-07T12:00:00Z, 46028, 143, 16.6, 12.3, 13.6
-121.89, 35.74, 0.0, 2005-01-07T13:00:00Z, 46028, 144, 18.6, 12.5, 13.6
-121.89, 35.74, 0.0, 2005-01-07T14:00:00Z, 46028, 150, 18.6, 12.4, 13.5
-121.89, 35.74, 0.0, 2005-01-07T15:00:00Z, 46028, 164, 16.6, 12.6, 13.5
-121.89, 35.74, 0.0, 2005-01-07T16:00:00Z, 46028, 152, 14.4, 13.3, 13.5
-121.89, 35.74, 0.0, 2005-01-07T17:00:00Z, 46028, 155, 15.7, 13.7, 13.5
-121.89, 35.74, 0.0, 2005-01-07T18:00:00Z, 46028, 188, 14.4, 13.4, 13.4
-121.89, 35.74, 0.0, 2005-01-07T19:00:00Z, 46028, 197, 15.8, 13.7, 13.3
-121.89, 35.74, 0.0, 2005-01-07T20:00:00Z, 46028, 236, 15.4, 13.4, 13.3
-121.89, 35.74, 0.0, 2005-01-07T21:00:00Z, 46028, 250, 11.2, 13.6, 13.3
-121.89, 35.74, 0.0, 2005-01-07T22:00:00Z, 46028, 257, 9.0, 12.7, 13.3
-121.89, 35.74, 0.0, 2005-01-07T23:00:00Z, 46028, 277, 6.8, 12.4, 13.4
-121.89, 35.74, 0.0, 2005-01-08T00:00:00Z, 46028, 284, 8.5, 12.4, 13.3
-121.89, 35.74, 0.0, 2005-01-08T01:00:00Z, 46028, 250, 3.8, 12.8, 13.3
-121.89, 35.74, 0.0, 2005-01-08T02:00:00Z, 46028, 241, 4.3, 12.9, 13.4
-121.89, 35.74, 0.0, 2005-01-08T03:00:00Z, 46028, 241, 6.4, 13.1, 13.3
-121.89, 35.74, 0.0, 2005-01-08T04:00:00Z, 46028, 220, 5.9, 13.1, 13.4
-121.89, 35.74, 0.0, 2005-01-08T05:00:00Z, 46028, 201, 6.0, 13.1, 13.4
-121.89, 35.74, 0.0, 2005-01-08T06:00:00Z, 46028, 242, 5.0, 11.9, 13.4
-121.89, 35.74, 0.0, 2005-01-08T07:00:00Z, 46028, 197, 8.0, 13.1, 13.4
-121.89, 35.74, 0.0, 2005-01-08T08:00:00Z, 46028, 190, 8.5, 13.0, 13.4
-121.89, 35.74, 0.0, 2005-01-08T09:00:00Z, 46028, 251, 6.6, 11.4, 13.4
-121.89, 35.74, 0.0, 2005-01-08T10:00:00Z, 46028, 234, 7.7, 11.3, 13.4
-121.89, 35.74, 0.0, 2005-01-08T11:00:00Z, 46028, 211, 8.3, 12.5, 13.4
-121.89, 35.74, 0.0, 2005-01-08T12:00:00Z, 46028, 213, 6.9, 12.5, 13.4
-121.89, 35.74, 0.0, 2005-01-08T13:00:00Z, 46028, 196, 9.8, 12.8, 13.4
-121.89, 35.74, 0.0, 2005-01-08T14:00:00Z, 46028, 191, 9.9, 13.1, 13.4
-121.89, 35.74, 0.0, 2005-01-08T15:00:00Z, 46028, 194, 8.1, 13.0, 13.3
-121.89, 35.74, 0.0, 2005-01-08T16:00:00Z, 46028, 196, 6.8, 13.0, 13.3
-121.89, 35.74, 0.0, 2005-01-08T17:00:00Z, 46028, 203, 7.5, 13.1, 13.3
-121.89, 35.74, 0.0, 2005-01-08T18:00:00Z, 46028, 206, 7.7, 13.2, 13.3
-121.89, 35.74, 0.0, 2005-01-08T19:00:00Z, 46028, 199, 8.4, 13.1, 13.3
-121.89, 35.74, 0.0, 2005-01-08T20:00:00Z, 46028, 211, 8.0, 12.0, 13.3
-121.89, 35.74, 0.0, 2005-01-08T21:00:00Z, 46028, 221, 6.8, 11.5, 13.4
-121.89, 35.74, 0.0, 2005-01-08T22:00:00Z, 46028, 202, 5.9, 12.4, 13.5
-121.89, 35.74, 0.0, 2005-01-08T23:00:00Z, 46028, 189, 6.0, 13.1, 13.5
-121.89, 35.74, 0.0, 2005-01-09T00:00:00Z, 46028, 189, 5.4, 13.1, 13.5
-121.89, 35.74, 0.0, 2005-01-09T01:00:00Z, 46028, 190, 5.2, 13.2, 13.5
-121.89, 35.74, 0.0, 2005-01-09T02:00:00Z, 46028, 188, 4.2, 13.1, 13.4
-121.89, 35.74, 0.0, 2005-01-09T03:00:00Z, 46028, 174, 3.8, 13.2, 13.4
-121.89, 35.74, 0.0, 2005-01-09T04:00:00Z, 46028, 181, 4.4, 13.0, 13.4
-121.89, 35.74, 0.0, 2005-01-09T05:00:00Z, 46028, 188, 3.7, 12.3, 13.3
-121.89, 35.74, 0.0, 2005-01-09T06:00:00Z, 46028, 159, 3.0, 12.6, 13.3
-121.89, 35.74, 0.0, 2005-01-09T07:00:00Z, 46028, 169, 2.1, 12.9, 13.3
-121.89, 35.74, 0.0, 2005-01-09T08:00:00Z, 46028, 191, 0.8, 13.0, 13.3
-121.89, 35.74, 0.0, 2005-01-09T09:00:00Z, 46028, 173, 3.8, 13.2, 13.3
-121.89, 35.74, 0.0, 2005-01-09T10:00:00Z, 46028, 153, 3.3, 13.0, 13.3
-121.89, 35.74, 0.0, 2005-01-09T11:00:00Z, 46028, 124, 2.5, 12.6, 13.3
-121.89, 35.74, 0.0, 2005-01-09T12:00:00Z, 46028, 148, 2.0, 12.3, 13.3
-121.89, 35.74, 0.0, 2005-01-09T13:00:00Z, 46028, 145, 2.8, 12.5, 13.3
-121.89, 35.74, 0.0, 2005-01-09T14:00:00Z, 46028, 172, 1.1, 12.4, 13.3
-121.89, 35.74, 0.0, 2005-01-09T15:00:00Z, 46028, 328, 2.6, 12.3, 13.3
-121.89, 35.74, 0.0, 2005-01-09T16:00:00Z, 46028, 338, 3.3, 12.3, 13.3
-121.89, 35.74, 0.0, 2005-01-09T17:00:00Z, 46028, 1, 6.7, 12.0, 13.3
-121.89, 35.74, 0.0, 2005-01-09T18:00:00Z, 46028, 3, 6.6, 12.2, 13.3
-121.89, 35.74, 0.0, 2005-01-09T19:00:00Z, 46028, 337, 7.6, 12.0, 13.3
-121.89, 35.74, 0.0, 2005-01-09T20:00:00Z, 46028, 341, 8.5, 12.0, 13.3
-121.89, 35.74, 0.0, 2005-01-09T21:00:00Z, 46028, 333, 7.2, 11.5, 13.3
-121.89, 35.74, 0.0, 2005-01-09T22:00:00Z, 46028, 340, 6.4, 12.1, 13.3
-121.89, 35.74, 0.0, 2005-01-09T23:00:00Z, 46028, 335, 4.7, 12.4, 13.4
-121.89, 35.74, 0.0, 2005-01-10T00:00:00Z, 46028, 327, 4.4, 12.5, 13.4
-121.89, 35.74, 0.0, 2005-01-10T01:00:00Z, 46028, 311, 4.4, 12.5, 13.4
-121.89, 35.74, 0.0, 2005-01-10T02:00:00Z, 46028, 304, 4.5, 12.6, 13.3
-121.89, 35.74, 0.0, 2005-01-10T03:00:00Z, 46028, 300, 3.8, 12.6, 13.3
-121.89, 35.74, 0.0, 2005-01-10T04:00:00Z, 46028, 313, 2.8, 12.5, 13.3
-121.89, 35.74, 0.0, 2005-01-10T05:00:00Z, 46028, 340, 1.0, 12.5, 13.3
-121.89, 35.74, 0.0, 2005-01-10T06:00:00Z, 46028, 194, 0.3, 12.5, 13.3
-121.89, 35.74, 0.0, 2005-01-10T07:00:00Z, 46028, 188, 0.9, 12.5, 13.3
-121.89, 35.74, 0.0, 2005-01-10T08:00:00Z, 46028, 186, 1.3, 12.6, 13.3
-121.89, 35.74, 0.0, 2005-01-10T09:00:00Z, 46028, 164, 1.7, 12.6, 13.3
-121.89, 35.74, 0.0, 2005-01-10T10:00:00Z, 46028, 136, 1.4, 12.6, 13.3
-121.89, 35.74, 0.0, 2005-01-10T11:00:00Z, 46028, 109, 0.2, 12.2, 13.3
-121.89, 35.74, 0.0, 2005-01-10T12:00:00Z, 46028, 97, 1.8, 11.8, 13.3
-121.89, 35.74, 0.0, 2005-01-10T13:00:00Z, 46028, 90, 1.0, 11.8, 13.3
-121.89, 35.74, 0.0, 2005-01-10T14:00:00Z, 46028, 26, 1.0, 12.0, 13.3
-121.89, 35.74, 0.0, 2005-01-10T15:00:00Z, 46028, 350, 1.2, NaN, 13.4
-121.89, 35.74, 0.0, 2005-01-10T16:00:00Z, 46028, 62, 0.3, 12.1, 13.4
-121.89, 35.74, 0.0, 2005-01-10T17:00:00Z, 46028, 109, 1.4, 12.3, 13.4
-121.89, 35.74, 0.0, 2005-01-10T18:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-01-10T19:00:00Z, 46028, 177, 3.0, 12.7, 13.5
-121.89, 35.74, 0.0, 2005-01-10T20:00:00Z, 46028, 198, 2.8, 12.7, 13.5
-121.89, 35.74, 0.0, 2005-01-10T21:00:00Z, 46028, 229, 4.5, 12.7, 13.5
-121.89, 35.74, 0.0, 2005-01-10T22:00:00Z, 46028, 182, 4.6, 12.8, 13.5
-121.89, 35.74, 0.0, 2005-01-10T23:00:00Z, 46028, 164, 5.7, 12.9, 13.5
-121.89, 35.74, 0.0, 2005-01-11T00:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-01-11T01:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-01-11T02:00:00Z, 46028, 172, 8.2, 12.9, 13.5
-121.89, 35.74, 0.0, 2005-01-11T03:00:00Z, 46028, 195, 9.2, 12.8, 13.5
-121.89, 35.74, 0.0, 2005-01-11T04:00:00Z, 46028, 210, 9.4, 12.4, 13.5
-121.89, 35.74, 0.0, 2005-01-11T05:00:00Z, 46028, 266, 9.1, 11.2, 13.5
-121.89, 35.74, 0.0, 2005-01-11T06:00:00Z, 46028, 276, 10.4, 12.3, 13.5
-121.89, 35.74, 0.0, 2005-01-11T07:00:00Z, 46028, 280, 9.9, 12.5, 13.5
-121.89, 35.74, 0.0, 2005-01-11T08:00:00Z, 46028, 286, 10.1, 12.3, 13.5
-121.89, 35.74, 0.0, 2005-01-11T09:00:00Z, 46028, 272, 9.7, 12.2, 13.5
-121.89, 35.74, 0.0, 2005-01-11T10:00:00Z, 46028, 279, 9.5, 12.2, 13.4
-121.89, 35.74, 0.0, 2005-01-11T11:00:00Z, 46028, 281, 10.3, 12.1, 13.4
-121.89, 35.74, 0.0, 2005-01-11T12:00:00Z, 46028, 279, 9.4, 12.1, 13.4
-121.89, 35.74, 0.0, 2005-01-11T13:00:00Z, 46028, 274, 9.9, 12.2, 13.4
-121.89, 35.74, 0.0, 2005-01-11T14:00:00Z, 46028, 279, 10.3, 12.2, 13.3
-121.89, 35.74, 0.0, 2005-01-11T15:00:00Z, 46028, 286, 9.8, 12.0, 13.3
-121.89, 35.74, 0.0, 2005-01-11T16:00:00Z, 46028, 281, 9.9, 12.1, 13.3
-121.89, 35.74, 0.0, 2005-01-11T17:00:00Z, 46028, 277, 11.3, 12.1, 13.3
-121.89, 35.74, 0.0, 2005-01-11T18:00:00Z, 46028, 271, 11.1, 12.5, 13.3
-121.89, 35.74, 0.0, 2005-01-11T19:00:00Z, 46028, 270, 11.1, 12.3, 13.3
-121.89, 35.74, 0.0, 2005-01-11T20:00:00Z, 46028, 313, 11.7, 12.0, 13.3
-121.89, 35.74, 0.0, 2005-01-11T21:00:00Z, 46028, 308, 12.1, 12.1, 13.3
