longitude, latitude, altitude, time, station, wd, wspd, atmp, wtmp
degrees_east, degrees_north, m, UTC, , degrees_true, m s-1, degree_C, degree_C
-122.88, 37.36, 0.0, 2006-04-18T12:00:00Z, 46012, 342, 7.7, 12.0, 12.9
-122.88, 37.36, 0.0, 2006-04-18T13:00:00Z, 46012, 344, 7.3, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-18T14:00:00Z, 46012, 342, 6.4, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-18T15:00:00Z, 46012, 356, 5.8, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-18T16:00:00Z, 46012, 357, 4.8, 12.2, 12.8
-122.88, 37.36, 0.0, 2006-04-18T17:00:00Z, 46012, 346, 4.8, 12.2, 12.9
-122.88, 37.36, 0.0, 2006-04-18T18:00:00Z, 46012, 346, 6.1, 12.5, 12.9
-122.88, 37.36, 0.0, 2006-04-18T19:00:00Z, 46012, 341, 5.9, 12.2, 12.9
-122.88, 37.36, 0.0, 2006-04-18T20:00:00Z, 46012, 337, 6.1, 12.3, 12.9
-122.88, 37.36, 0.0, 2006-04-18T21:00:00Z, 46012, 332, 6.7, 12.5, 12.9
-122.88, 37.36, 0.0, 2006-04-18T22:00:00Z, 46012, 326, 7.1, 12.5, 13.3
-122.88, 37.36, 0.0, 2006-04-18T23:00:00Z, 46012, NaN, NaN, NaN, NaN
-122.88, 37.36, 0.0, 2006-04-19T00:00:00Z, 46012, 316, 8.7, 12.5, 13.4
-122.88, 37.36, 0.0, 2006-04-19T01:00:00Z, 46012, 325, 9.7, 12.5, 13.4
-122.88, 37.36, 0.0, 2006-04-19T02:00:00Z, 46012, 329, 9.4, 12.5, 13.4
-122.88, 37.36, 0.0, 2006-04-19T03:00:00Z, 46012, 334, 10.0, 12.1, 13.4
-122.88, 37.36, 0.0, 2006-04-19T04:00:00Z, 46012, 329, 9.5, 12.2, 13.4
-122.88, 37.36, 0.0, 2006-04-19T05:00:00Z, 46012, 324, 10.0, 12.1, 13.6
-122.88, 37.36, 0.0, 2006-04-19T06:00:00Z, 46012, 326, 9.3, 12.1, 13.4
-122.88, 37.36, 0.0, 2006-04-19T07:00:00Z, 46012, 325, 9.1, 12.1, 13.4
-122.88, 37.36, 0.0, 2006-04-19T08:00:00Z, 46012, 339, 7.9, 12.1, 13.4
-122.88, 37.36, 0.0, 2006-04-19T09:00:00Z, 46012, 334, 8.5, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-19T10:00:00Z, 46012, 332, 9.0, 12.0, 13.3
-122.88, 37.36, 0.0, 2006-04-19T11:00:00Z, 46012, 345, 8.5, 11.9, 13.2
-122.88, 37.36, 0.0, 2006-04-19T12:00:00Z, 46012, 340, 8.5, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-19T13:00:00Z, 46012, 344, 8.5, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-19T14:00:00Z, 46012, 336, 8.4, 11.7, 12.9
-122.88, 37.36, 0.0, 2006-04-19T15:00:00Z, 46012, 344, 7.7, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-19T16:00:00Z, 46012, 341, 7.4, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-19T17:00:00Z, 46012, 337, 7.8, 11.9, 12.9
-122.88, 37.36, 0.0, 2006-04-19T18:00:00Z, 46012, 337, 8.8, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-19T19:00:00Z, 46012, 336, 8.4, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-19T20:00:00Z, 46012, 329, 9.1, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-19T21:00:00Z, 46012, 331, 8.8, 12.3, 13.3
-122.88, 37.36, 0.0, 2006-04-19T22:00:00Z, 46012, 334, 9.4, 12.3, 13.4
-122.88, 37.36, 0.0, 2006-04-19T23:00:00Z, 46012, 331, 9.6, 12.4, 13.4
-122.88, 37.36, 0.0, 2006-04-20T00:00:00Z, 46012, 327, 10.2, 12.5, 13.4
-122.88, 37.36, 0.0, 2006-04-20T01:00:00Z, 46012, 326, 9.8, 12.5, 13.4
-122.88, 37.36, 0.0, 2006-04-20T02:00:00Z, 46012, 325, 10.1, 12.4, 13.4
-122.88, 37.36, 0.0, 2006-04-20T03:00:00Z, 46012, 325, 10.2, 12.1, 13.4
-122.88, 37.36, 0.0, 2006-04-20T04:00:00Z, 46012, 333, 8.6, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T05:00:00Z, 46012, 328, 8.7, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T06:00:00Z, 46012, 333, 7.7, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T07:00:00Z, 46012, 331, 6.8, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T08:00:00Z, 46012, 324, 6.6, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T09:00:00Z, 46012, 336, 8.1, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T10:00:00Z, 46012, 343, 7.9, 11.9, 13.3
-122.88, 37.36, 0.0, 2006-04-20T11:00:00Z, 46012, 329, 7.8, 11.8, 13.3
-122.88, 37.36, 0.0, 2006-04-20T12:00:00Z, 46012, 327, 7.3, 11.8, 13.3
-122.88, 37.36, 0.0, 2006-04-20T13:00:00Z, 46012, 322, 7.7, 11.8, 13.3
-122.88, 37.36, 0.0, 2006-04-20T14:00:00Z, 46012, 337, 7.5, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-20T15:00:00Z, 46012, 324, 7.5, 11.8, 13.0
-122.88, 37.36, 0.0, 2006-04-20T16:00:00Z, 46012, 324, 7.4, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-20T17:00:00Z, 46012, 326, 6.6, 11.8, 13.0
-122.88, 37.36, 0.0, 2006-04-20T18:00:00Z, 46012, 334, 6.5, 12.0, 13.3
-122.88, 37.36, 0.0, 2006-04-20T19:00:00Z, 46012, 322, 7.2, 11.9, 12.9
-122.88, 37.36, 0.0, 2006-04-20T20:00:00Z, 46012, 333, 7.3, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T21:00:00Z, 46012, 327, 7.4, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-20T22:00:00Z, 46012, 316, 7.7, 12.1, 13.4
-122.88, 37.36, 0.0, 2006-04-20T23:00:00Z, 46012, 318, 7.9, 12.3, 13.3
-122.88, 37.36, 0.0, 2006-04-21T00:00:00Z, 46012, 315, 8.4, 12.4, 13.4
-122.88, 37.36, 0.0, 2006-04-21T01:00:00Z, 46012, NaN, NaN, NaN, NaN
-122.88, 37.36, 0.0, 2006-04-21T02:00:00Z, 46012, 326, 8.4, 12.0, 13.3
-122.88, 37.36, 0.0, 2006-04-21T03:00:00Z, 46012, 315, 7.7, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-21T04:00:00Z, 46012, 319, 8.3, 12.0, 13.3
-122.88, 37.36, 0.0, 2006-04-21T05:00:00Z, 46012, 336, 6.6, 12.0, 13.3
-122.88, 37.36, 0.0, 2006-04-21T06:00:00Z, 46012, 328, 6.5, 11.8, 13.3
-122.88, 37.36, 0.0, 2006-04-21T07:00:00Z, 46012, 329, 6.9, 11.9, 13.3
-122.88, 37.36, 0.0, 2006-04-21T08:00:00Z, 46012, 333, 6.8, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-21T09:00:00Z, 46012, 320, 6.6, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-21T10:00:00Z, 46012, 322, 7.5, 12.1, 13.3
-122.88, 37.36, 0.0, 2006-04-21T11:00:00Z, 46012, 331, 8.4, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-21T12:00:00Z, 46012, 326, 8.5, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-21T13:00:00Z, 46012, 328, 7.7, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-21T14:00:00Z, 46012, 322, 7.6, 11.9, 12.9
-122.88, 37.36, 0.0, 2006-04-21T15:00:00Z, 46012, 324, 8.2, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-21T16:00:00Z, 46012, 336, 8.7, 12.2, 12.9
-122.88, 37.36, 0.0, 2006-04-21T17:00:00Z, 46012, 321, 9.9, 12.3, 12.9
-122.88, 37.36, 0.0, 2006-04-21T18:00:00Z, 46012, 329, 11.4, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-21T19:00:00Z, 46012, 325, 10.6, 12.2, 13.3
-122.88, 37.36, 0.0, 2006-04-21T20:00:00Z, 46012, 320, 11.4, 12.2, 13.0
-122.88, 37.36, 0.0, 2006-04-21T21:00:00Z, 46012, 321, 11.5, 12.1, 13.2
-122.88, 37.36, 0.0, 2006-04-21T22:00:00Z, 46012, 314, 10.6, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-21T23:00:00Z, 46012, 320, 10.9, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-22T00:00:00Z, 46012, 319, 11.8, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-22T01:00:00Z, 46012, 316, 10.6, 11.8, 12.9
-122.88, 37.36, 0.0, 2006-04-22T02:00:00Z, 46012, 313, 11.4, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-22T03:00:00Z, 46012, 310, 11.3, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-22T04:00:00Z, 46012, 317, 11.0, 11.7, 12.9
-122.88, 37.36, 0.0, 2006-04-22T05:00:00Z, 46012, 315, 9.0, 11.5, 12.8
-122.88, 37.36, 0.0, 2006-04-22T06:00:00Z, 46012, 308, 6.9, 11.5, 12.8
-122.88, 37.36, 0.0, 2006-04-22T07:00:00Z, 46012, 294, 6.2, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-22T08:00:00Z, 46012, 284, 6.3, 11.5, 12.8
-122.88, 37.36, 0.0, 2006-04-22T09:00:00Z, 46012, 281, 6.5, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-22T10:00:00Z, 46012, 272, 5.6, 11.6, 12.8
-122.88, 37.36, 0.0, 2006-04-22T11:00:00Z, 46012, 260, 4.4, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-22T12:00:00Z, 46012, 261, 3.6, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-22T13:00:00Z, 46012, 232, 2.7, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-22T14:00:00Z, 46012, 225, 2.0, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-22T15:00:00Z, 46012, 215, 2.5, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-22T16:00:00Z, 46012, 180, 2.8, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-22T17:00:00Z, 46012, 170, 3.3, 12.3, 12.8
-122.88, 37.36, 0.0, 2006-04-22T18:00:00Z, 46012, 160, 4.0, 12.4, 12.9
-122.88, 37.36, 0.0, 2006-04-22T19:00:00Z, 46012, 161, 5.0, 12.5, 12.9
-122.88, 37.36, 0.0, 2006-04-22T20:00:00Z, 46012, 157, 5.0, 12.5, 12.8
-122.88, 37.36, 0.0, 2006-04-22T21:00:00Z, 46012, 158, 5.9, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-22T22:00:00Z, 46012, 155, 5.5, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-22T23:00:00Z, 46012, 158, 5.4, 12.6, 13.1
-122.88, 37.36, 0.0, 2006-04-23T00:00:00Z, 46012, 174, 5.2, 12.6, 13.3
-122.88, 37.36, 0.0, 2006-04-23T01:00:00Z, 46012, 175, 5.2, 12.7, 13.4
-122.88, 37.36, 0.0, 2006-04-23T02:00:00Z, 46012, 180, 4.5, 12.6, 13.6
-122.88, 37.36, 0.0, 2006-04-23T03:00:00Z, 46012, 190, 3.0, 12.6, 13.6
-122.88, 37.36, 0.0, 2006-04-23T04:00:00Z, 46012, 176, 2.6, 12.6, 13.4
-122.88, 37.36, 0.0, 2006-04-23T05:00:00Z, 46012, 188, 2.7, 12.5, 13.4
-122.88, 37.36, 0.0, 2006-04-23T06:00:00Z, 46012, 212, 3.0, 12.5, 13.3
-122.88, 37.36, 0.0, 2006-04-23T07:00:00Z, 46012, 226, 2.7, 12.5, 13.2
-122.88, 37.36, 0.0, 2006-04-23T08:00:00Z, 46012, 237, 1.9, 12.5, 12.9
-122.88, 37.36, 0.0, 2006-04-23T09:00:00Z, 46012, 233, 1.1, 12.5, 12.9
-122.88, 37.36, 0.0, 2006-04-23T10:00:00Z, 46012, 261, 0.7, 12.4, 12.9
-122.88, 37.36, 0.0, 2006-04-23T11:00:00Z, 46012, 180, 0.0, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-23T12:00:00Z, 46012, 140, 0.1, 12.2, 12.8
-122.88, 37.36, 0.0, 2006-04-23T13:00:00Z, 46012, 162, 1.2, 12.5, 12.8
-122.88, 37.36, 0.0, 2006-04-23T14:00:00Z, 46012, 176, 2.3, 12.5, 12.8
-122.88, 37.36, 0.0, 2006-04-23T15:00:00Z, 46012, 312, 5.2, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-23T16:00:00Z, 46012, 321, 4.1, 11.6, 12.8
-122.88, 37.36, 0.0, 2006-04-23T17:00:00Z, 46012, 283, 1.5, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-23T18:00:00Z, 46012, 247, 0.2, 12.5, 12.8
-122.88, 37.36, 0.0, 2006-04-23T19:00:00Z, 46012, 228, 1.2, 12.5, 12.9
-122.88, 37.36, 0.0, 2006-04-23T20:00:00Z, 46012, 226, 1.8, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-23T21:00:00Z, 46012, 241, 2.4, 12.8, 13.3
-122.88, 37.36, 0.0, 2006-04-23T22:00:00Z, 46012, 240, 3.3, 12.7, 13.4
-122.88, 37.36, 0.0, 2006-04-23T23:00:00Z, 46012, 256, 3.0, 12.8, 13.4
-122.88, 37.36, 0.0, 2006-04-24T00:00:00Z, 46012, 270, 3.2, 12.7, 13.4
-122.88, 37.36, 0.0, 2006-04-24T01:00:00Z, 46012, 286, 2.4, 12.5, 13.4
-122.88, 37.36, 0.0, 2006-04-24T02:00:00Z, 46012, 272, 3.1, 12.6, 13.4
-122.88, 37.36, 0.0, 2006-04-24T03:00:00Z, 46012, 261, 1.7, 12.6, 13.4
-122.88, 37.36, 0.0, 2006-04-24T04:00:00Z, 46012, 270, 2.2, 12.6, 13.3
-122.88, 37.36, 0.0, 2006-04-24T05:00:00Z, 46012, 278, 1.5, 12.6, 13.2
-122.88, 37.36, 0.0, 2006-04-24T06:00:00Z, 46012, 251, 2.3, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-24T07:00:00Z, 46012, 264, 3.0, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-24T08:00:00Z, 46012, 259, 2.1, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-24T09:00:00Z, 46012, 225, 2.8, 12.8, 12.8
-122.88, 37.36, 0.0, 2006-04-24T10:00:00Z, 46012, 250, 3.1, 12.6, 12.8
-122.88, 37.36, 0.0, 2006-04-24T11:00:00Z, 46012, 266, 3.0, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-24T12:00:00Z, 46012, 248, 3.6, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-24T13:00:00Z, 46012, 259, 3.9, 12.4, 12.9
-122.88, 37.36, 0.0, 2006-04-24T14:00:00Z, 46012, 261, 2.8, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-24T15:00:00Z, 46012, 231, 2.5, 12.2, 12.9
-122.88, 37.36, 0.0, 2006-04-24T16:00:00Z, 46012, 250, 3.4, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-24T17:00:00Z, 46012, 295, 2.5, 11.2, 12.8
-122.88, 37.36, 0.0, 2006-04-24T18:00:00Z, 46012, 358, 1.8, 11.1, 12.9
-122.88, 37.36, 0.0, 2006-04-24T19:00:00Z, 46012, 310, 2.4, 11.3, 12.9
-122.88, 37.36, 0.0, 2006-04-24T20:00:00Z, 46012, 301, 3.1, 11.3, 12.9
-122.88, 37.36, 0.0, 2006-04-24T21:00:00Z, 46012, 308, 4.5, 11.2, 12.9
-122.88, 37.36, 0.0, 2006-04-24T22:00:00Z, 46012, 324, 3.6, 11.7, 12.9
-122.88, 37.36, 0.0, 2006-04-24T23:00:00Z, 46012, 322, 4.2, 11.4, 12.9
-122.88, 37.36, 0.0, 2006-04-25T00:00:00Z, 46012, 320, 3.9, 11.6, 12.9
-122.88, 37.36, 0.0, 2006-04-25T01:00:00Z, 46012, 327, 4.2, 11.7, 12.9
-122.88, 37.36, 0.0, 2006-04-25T02:00:00Z, 46012, 343, 3.8, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-25T03:00:00Z, 46012, 340, 3.8, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-25T04:00:00Z, 46012, 312, 3.0, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-25T05:00:00Z, 46012, 303, 3.9, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-25T06:00:00Z, 46012, 318, 3.9, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-25T07:00:00Z, 46012, 318, 4.0, 11.7, 12.6
-122.88, 37.36, 0.0, 2006-04-25T08:00:00Z, 46012, 320, 3.3, 11.8, 12.7
-122.88, 37.36, 0.0, 2006-04-25T09:00:00Z, 46012, 331, 3.8, 11.7, 12.7
-122.88, 37.36, 0.0, 2006-04-25T10:00:00Z, 46012, 334, 3.2, 11.8, 12.6
-122.88, 37.36, 0.0, 2006-04-25T11:00:00Z, 46012, 320, 3.2, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-25T12:00:00Z, 46012, 0, 2.4, 11.6, 12.8
-122.88, 37.36, 0.0, 2006-04-25T13:00:00Z, 46012, 358, 2.7, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-25T14:00:00Z, 46012, 352, 2.7, 11.7, 12.6
-122.88, 37.36, 0.0, 2006-04-25T15:00:00Z, 46012, 294, 4.7, 11.0, 12.6
-122.88, 37.36, 0.0, 2006-04-25T16:00:00Z, 46012, 308, 3.6, 11.3, 12.6
-122.88, 37.36, 0.0, 2006-04-25T17:00:00Z, 46012, 305, 4.4, 11.4, 12.6
-122.88, 37.36, 0.0, 2006-04-25T18:00:00Z, 46012, 346, 3.9, 11.7, 12.6
-122.88, 37.36, 0.0, 2006-04-25T19:00:00Z, 46012, 345, 3.5, 11.7, 12.6
-122.88, 37.36, 0.0, 2006-04-25T20:00:00Z, 46012, 345, 5.0, 11.7, 12.7
-122.88, 37.36, 0.0, 2006-04-25T21:00:00Z, 46012, 336, 4.0, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-25T22:00:00Z, 46012, 315, 3.8, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-25T23:00:00Z, 46012, 290, 4.5, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-26T00:00:00Z, 46012, 304, 5.2, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-26T01:00:00Z, 46012, 305, 6.1, 12.0, 12.8
-122.88, 37.36, 0.0, 2006-04-26T02:00:00Z, 46012, 312, 6.8, 11.9, 12.9
-122.88, 37.36, 0.0, 2006-04-26T03:00:00Z, 46012, 314, 8.0, 11.9, 12.9
-122.88, 37.36, 0.0, 2006-04-26T04:00:00Z, 46012, 323, 7.3, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-26T05:00:00Z, 46012, 309, 4.7, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-26T06:00:00Z, 46012, 313, 7.1, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-26T07:00:00Z, 46012, 326, 8.9, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-26T08:00:00Z, 46012, 326, 9.6, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-26T09:00:00Z, 46012, 325, 8.5, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-26T10:00:00Z, 46012, 315, 8.9, 12.0, 12.6
-122.88, 37.36, 0.0, 2006-04-26T11:00:00Z, 46012, 313, 9.6, 12.1, 12.5
-122.88, 37.36, 0.0, 2006-04-26T12:00:00Z, 46012, 318, 8.5, 12.1, 12.5
-122.88, 37.36, 0.0, 2006-04-26T13:00:00Z, 46012, 321, 9.5, 11.9, 12.5
-122.88, 37.36, 0.0, 2006-04-26T14:00:00Z, 46012, 321, 9.5, 11.8, 12.5
-122.88, 37.36, 0.0, 2006-04-26T15:00:00Z, 46012, 325, 9.2, 11.8, 12.5
-122.88, 37.36, 0.0, 2006-04-26T16:00:00Z, 46012, 327, 8.6, 11.9, 12.5
-122.88, 37.36, 0.0, 2006-04-26T17:00:00Z, 46012, 322, 9.0, 11.9, 12.6
-122.88, 37.36, 0.0, 2006-04-26T18:00:00Z, 46012, 316, 9.8, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-26T19:00:00Z, 46012, 313, 9.2, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-26T20:00:00Z, 46012, 313, 10.1, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-26T21:00:00Z, 46012, 316, 10.7, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-26T22:00:00Z, 46012, 319, 11.5, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-26T23:00:00Z, 46012, 328, 9.3, 12.2, 12.6
-122.88, 37.36, 0.0, 2006-04-27T00:00:00Z, 46012, 321, 10.0, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-27T01:00:00Z, 46012, 318, 8.9, 12.2, 12.9
-122.88, 37.36, 0.0, 2006-04-27T02:00:00Z, 46012, 322, 8.3, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-27T03:00:00Z, 46012, 313, 7.2, 12.1, 12.9
-122.88, 37.36, 0.0, 2006-04-27T04:00:00Z, 46012, 313, 7.2, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-27T05:00:00Z, 46012, 311, 6.5, 12.2, 12.8
-122.88, 37.36, 0.0, 2006-04-27T06:00:00Z, 46012, 324, 6.5, 12.3, 12.8
-122.88, 37.36, 0.0, 2006-04-27T07:00:00Z, 46012, 327, 8.2, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-27T08:00:00Z, 46012, 332, 7.5, 12.0, 12.8
-122.88, 37.36, 0.0, 2006-04-27T09:00:00Z, 46012, 325, 9.1, 11.9, 12.8
-122.88, 37.36, 0.0, 2006-04-27T10:00:00Z, 46012, 337, 10.3, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-27T11:00:00Z, 46012, 329, 9.9, 11.8, 12.6
-122.88, 37.36, 0.0, 2006-04-27T12:00:00Z, 46012, 335, 10.4, 11.8, 12.6
-122.88, 37.36, 0.0, 2006-04-27T13:00:00Z, 46012, 334, 10.2, 11.8, 12.6
-122.88, 37.36, 0.0, 2006-04-27T14:00:00Z, 46012, 330, 9.9, 11.8, 12.6
-122.88, 37.36, 0.0, 2006-04-27T15:00:00Z, 46012, 333, 9.5, 11.9, 12.6
-122.88, 37.36, 0.0, 2006-04-27T16:00:00Z, 46012, 341, 7.9, 12.1, 12.6
-122.88, 37.36, 0.0, 2006-04-27T17:00:00Z, 46012, 329, 7.7, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-27T18:00:00Z, 46012, 329, 7.9, 12.1, 12.7
-122.88, 37.36, 0.0, 2006-04-27T19:00:00Z, 46012, 326, 8.3, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-27T20:00:00Z, 46012, 329, 7.7, 12.3, 12.8
-122.88, 37.36, 0.0, 2006-04-27T21:00:00Z, 46012, 324, 8.6, 12.3, 12.8
-122.88, 37.36, 0.0, 2006-04-27T22:00:00Z, 46012, 328, 8.4, 12.5, 12.9
-122.88, 37.36, 0.0, 2006-04-27T23:00:00Z, 46012, 322, 8.7, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T00:00:00Z, 46012, 325, 8.5, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T01:00:00Z, 46012, 326, 8.2, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T02:00:00Z, 46012, 328, 6.7, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T03:00:00Z, 46012, 319, 4.7, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T04:00:00Z, 46012, 308, 4.5, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T05:00:00Z, 46012, 297, 3.5, 12.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T06:00:00Z, 46012, 296, 3.6, 12.7, 12.9
-122.88, 37.36, 0.0, 2006-04-28T07:00:00Z, 46012, 315, 4.8, 12.6, 12.8
-122.88, 37.36, 0.0, 2006-04-28T08:00:00Z, 46012, 322, 4.9, 12.5, 12.8
-122.88, 37.36, 0.0, 2006-04-28T09:00:00Z, 46012, 327, 5.0, 12.4, 12.8
-122.88, 37.36, 0.0, 2006-04-28T10:00:00Z, 46012, 324, 4.0, 12.2, 12.8
-122.88, 37.36, 0.0, 2006-04-28T11:00:00Z, 46012, 326, 2.7, 12.1, 12.8
-122.88, 37.36, 0.0, 2006-04-28T12:00:00Z, 46012, 329, 0.9, 11.8, 12.8
-122.88, 37.36, 0.0, 2006-04-28T13:00:00Z, 46012, 287, 0.9, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-28T14:00:00Z, 46012, 223, 1.2, 11.7, 12.8
-122.88, 37.36, 0.0, 2006-04-28T15:00:00Z, 46012, 220, 1.9, 11.4, 12.8
-122.88, 37.36, 0.0, 2006-04-28T16:00:00Z, 46012, 247, 1.2, 11.6, 12.8
-122.88, 37.36, 0.0, 2006-04-28T17:00:00Z, 46012, 238, 2.0, 11.4, 12.9
-122.88, 37.36, 0.0, 2006-04-28T18:00:00Z, 46012, 271, 2.6, 11.4, 12.8
-122.88, 37.36, 0.0, 2006-04-28T19:00:00Z, 46012, 270, 2.5, 11.4, 12.8
-122.88, 37.36, 0.0, 2006-04-28T20:00:00Z, 46012, 264, 3.4, 11.6, 12.9
-122.88, 37.36, 0.0, 2006-04-28T21:00:00Z, 46012, 253, 3.1, 11.7, 12.9
-122.88, 37.36, 0.0, 2006-04-28T22:00:00Z, 46012, 251, 2.6, 11.7, 13.0
-122.88, 37.36, 0.0, 2006-04-28T23:00:00Z, 46012, 292, 3.6, 11.7, 13.3
-122.88, 37.36, 0.0, 2006-04-29T00:00:00Z, 46012, 313, 5.1, 11.7, 12.9
-122.88, 37.36, 0.0, 2006-04-29T01:00:00Z, 46012, 323, 5.3, 11.3, 12.9
-122.88, 37.36, 0.0, 2006-04-29T02:00:00Z, 46012, 329, 6.3, 11.4, 12.9
-122.88, 37.36, 0.0, 2006-04-29T03:00:00Z, 46012, 316, 5.8, 11.5, 12.9
-122.88, 37.36, 0.0, 2006-04-29T04:00:00Z, 46012, 331, 4.2, 11.5, 12.9
-122.88, 37.36, 0.0, 2006-04-29T05:00:00Z, 46012, 318, 4.7, 11.4, 12.9
-122.88, 37.36, 0.0, 2006-04-29T06:00:00Z, 46012, 310, 4.6, 11.4, 12.9
-122.88, 37.36, 0.0, 2006-04-29T07:00:00Z, 46012, 312, 3.7, 11.5, 12.9
-122.88, 37.36, 0.0, 2006-04-29T08:00:00Z, 46012, 292, 3.6, 11.5, 12.9
-122.88, 37.36, 0.0, 2006-04-29T09:00:00Z, 46012, 298, 3.3, 11.6, 12.9
